MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.4482914,-122.275404,128.6756238031387,25.47431,0.1,311.3146,1626728050999
Fix,GT,37.4484441,-122.2756198,129.40264814567564,25.630768,0.1,311.67215,1626728051999
Fix,GT,37.4485989,-122.2758364,130.1136187222004,25.850286,0.1,311.77542,1626728052999
Fix,GT,37.4487548,-122.2760546,130.8476528505683,25.978537,0.1,311.70953,1626728053999
Fix,GT,37.44891,-122.2762739,131.59164297598602,25.8937,0.1,311.01117,1626728054999
Fix,GT,37.4490622,-122.276495,132.32964778089524,25.82594,0.1,310.3902,1626728055999
Fix,GT,37.4492125,-122.276718,133.02867704987526,25.878323,0.1,309.83472,1626728056999
Fix,GT,37.4493627,-122.2769426,133.71469164681434,25.996956,0.1,309.89404,1626728057999
Fix,GT,37.4495131,-122.2771674,134.36369646370412,25.809711,0.1,309.946,1626728058999
Fix,GT,37.4496609,-122.2773894,134.93575025612117,25.378607,0.1,309.51663,1626728059999
Fix,GT,37.4498051,-122.277609,135.3658187647462,24.983883,0.1,309.3693,1626728060999
Fix,GT,37.4499471,-122.2778257,135.83877952241895,24.678118,0.1,309.3722,1626728061999
Fix,GT,37.4500882,-122.2780407,136.2448137691021,24.649483,0.1,309.34875,1626728062999
Fix,GT,37.4502295,-122.2782564,136.6148137215376,24.743744,0.1,309.37714,1626728063999
Fix,GT,37.4503714,-122.2784716,137.06260283619164,24.636341,0.1,309.53204,1626728064999
Fix,GT,37.4505132,-122.2786851,137.36588229036332,24.54152,0.1,309.7291,1626728065999
Fix,GT,37.4506547,-122.2788981,137.6198724486828,24.58544,0.1,309.7332,1626728066999
Fix,GT,37.450797,-122.2791125,137.79191167378426,24.761208,0.1,309.48465,1626728067999
Fix,GT,37.4509395,-122.2793291,137.93494110012054,24.93305,0.1,309.4441,1626728068999
Fix,GT,37.4510834,-122.2795468,137.98998036170008,25.10592,0.1,309.68726,1626728069999
Fix,GT,37.4512287,-122.2797652,138.01097053468226,25.225166,0.1,309.7254,1626728070999
Fix,GT,37.451374,-122.279985,138.02799508786202,25.306522,0.1,309.39023,1626728071999
Fix,GT,37.4515194,-122.280206,138.02400982689858,25.402187,0.1,309.36508,1626728072999
Fix,GT,37.4516647,-122.2804286,137.99001965856553,25.50508,0.1,308.93387,1626728073999
Fix,GT,37.4518087,-122.2806527,137.8790688225031,25.422203,0.1,308.6938,1626728074999
Fix,GT,37.4519527,-122.2808765,137.76705408924818,25.46215,0.1,308.93503,1626728075999
Fix,GT,37.452098,-122.2810993,137.58709345066546,25.49941,0.1,309.35748,1626728076999
Fix,GT,37.4522449,-122.2813217,137.32816235232357,25.634087,0.1,309.70367,1626728077999
Fix,GT,37.4523934,-122.2815451,137.05517223358154,25.828377,0.1,309.61023,1626728078999
Fix,GT,37.4525423,-122.2817715,136.70218704402447,26.103687,0.1,309.29623,1626728079999
Fix,GT,37.4526922,-122.282001,136.33418709385396,26.405312,0.1,309.14078,1626728080999
Fix,GT,37.4528439,-122.2822335,135.92623146438598,26.774023,0.1,309.27237,1626728081999
Fix,GT,37.4529983,-122.2824691,135.44025123035908,27.195349,0.1,309.4276,1626728082999
Fix,GT,37.4531558,-122.2827078,134.89128085821866,27.65191,0.1,309.5318,1626728083999
Fix,GT,37.4533164,-122.2829504,134.29431543350222,28.149742,0.1,309.63333,1626728084999
Fix,GT,37.4534799,-122.2831969,133.67528593420982,28.592224,0.1,309.62167,1626728085999
Fix,GT,37.4536453,-122.2834479,133.0473008038998,29.038605,0.1,309.22714,1626728086999
Fix,GT,37.4538122,-122.2837038,132.40233047103882,29.445349,0.1,309.1765,1626728087999
Fix,GT,37.4539808,-122.2839616,131.77536015683415,29.475061,0.1,309.28473,1626728088999
Fix,GT,37.4541487,-122.2842186,131.12732570779323,29.331482,0.1,309.36884,1626728089999
Fix,GT,37.4543171,-122.2844736,130.4722961730957,29.277996,0.1,309.65857,1626728090999
Fix,GT,37.4544858,-122.2847279,129.8283308144808,29.284082,0.1,309.64374,1626728091999
Fix,GT,37.4546548,-122.2849824,129.1713308983445,29.305328,0.1,309.646,1626728092999
Fix,GT,37.4548232,-122.2852375,128.54130628573893,29.315134,0.1,309.3614,1626728093999
Fix,GT,37.4549909,-122.2854938,127.87932612872125,29.353743,0.1,309.21045,1626728094999
Fix,GT,37.4551585,-122.2857508,127.22933609247208,29.411327,0.1,309.19785,1626728095999
Fix,GT,37.455327,-122.2860077,126.55735595703123,29.463495,0.1,309.48,1626728096999
Fix,GT,37.4554962,-122.2862647,125.8723313216567,29.49562,0.1,309.2607,1626728097999
Fix,GT,37.4556648,-122.2865228,125.1383808736205,29.5732,0.1,309.2431,1626728098999
Fix,GT,37.4558349,-122.2867809,124.35237107467653,29.708609,0.1,309.8112,1626728099999
Fix,GT,37.4560085,-122.2870375,123.62234147918224,29.832558,0.1,310.60217,1626728100999
Fix,GT,37.4561864,-122.2872905,123.07621780991552,29.87816,0.1,312.11963,1626728101999
Fix,GT,37.4563707,-122.2875368,122.66315844917295,29.924166,0.1,314.0561,1626728102999
Fix,GT,37.4565629,-122.2877748,122.384084197402,30.045921,0.1,316.38828,1626728103999
Fix,GT,37.456763,-122.2880045,122.22201486229896,30.167797,0.1,318.5159,1626728104999
Fix,GT,37.4569698,-122.2882265,122.17598513394594,30.273474,0.1,320.18716,1626728105999
Fix,GT,37.4571825,-122.2884413,122.27889095342158,30.283974,0.1,321.9792,1626728106999
Fix,GT,37.4573996,-122.2886457,122.50186117839812,30.041124,0.1,324.13254,1626728107999
Fix,GT,37.457621,-122.2888396,122.88976691639424,29.90175,0.1,325.90894,1626728108999
Fix,GT,37.4578465,-122.2890234,123.37875693660976,29.800901,0.1,327.90616,1626728109999
Fix,GT,37.4580761,-122.2891967,123.94569236910344,29.682886,0.1,329.74188,1626728110999
Fix,GT,37.4583085,-122.2893608,124.5407220697403,29.53233,0.1,331.40158,1626728111999
Fix,GT,37.4585438,-122.2895146,125.15366242814063,29.373959,0.1,333.48642,1626728112999
Fix,GT,37.458782,-122.2896566,125.77866730457544,29.194536,0.1,335.5645,1626728113999
Fix,GT,37.4590228,-122.2897874,126.36774172353743,29.065384,0.1,337.3525,1626728114999
Fix,GT,37.4592656,-122.2899084,126.9777118463516,28.944136,0.1,339.22308,1626728115999
Fix,GT,37.4595108,-122.2900187,127.4837465596795,28.886417,0.1,341.1656,1626728116999
Fix,GT,37.4597579,-122.2901191,128.08972163915635,28.793562,0.1,342.74942,1626728117999
Fix,GT,37.4600063,-122.2902106,128.67864698934554,28.660618,0.1,344.25812,1626728118999
Fix,GT,37.4602556,-122.2902929,129.22660213661194,28.584208,0.1,346.38397,1626728119999
Fix,GT,37.460507,-122.2903636,129.9376965528131,28.64569,0.1,348.358,1626728120999
Fix,GT,37.4607614,-122.2904231,130.51673130381107,28.805603,0.1,350.29803,1626728121999
Fix,GT,37.4610187,-122.2904727,131.08768644225597,28.981602,0.1,352.04205,1626728122999
Fix,GT,37.4612787,-122.2905124,131.68071125173572,29.179035,0.1,354.18497,1626728123999
Fix,GT,37.4615412,-122.2905395,132.28068130111694,29.272566,0.1,356.25223,1626728124999
Fix,GT,37.4618045,-122.2905566,133.00663140738013,29.255943,0.1,357.36826,1626728125999
Fix,GT,37.4620678,-122.2905695,133.78760640358928,29.243626,0.1,357.8851,1626728126999
Fix,GT,37.4623312,-122.2905802,134.41068105316162,29.27128,0.1,358.27344,1626728127999
Fix,GT,37.4625952,-122.2905894,134.9977058970332,29.333353,0.1,358.359,1626728128999
Fix,GT,37.4628595,-122.2905982,135.5866759030223,29.377232,0.1,358.3953,1626728129999
Fix,GT,37.4631243,-122.290607,136.19467582166197,29.389791,0.1,358.39856,1626728130999
Fix,GT,37.4633885,-122.2906155,136.8376707516909,29.25089,0.1,358.5993,1626728131999
Fix,GT,37.4636497,-122.2906238,137.61159581631424,28.761457,0.1,358.32144,1626728132999
Fix,GT,37.4639068,-122.2906352,138.37363065314292,28.342312,0.1,357.4941,1626728133999
Fix,GT,37.4641604,-122.2906518,138.92981527805327,28.053818,0.1,356.62024,1626728134999
Fix,GT,37.4644114,-122.2906726,139.30980524426698,27.786276,0.1,355.9228,1626728135999
Fix,GT,37.4646601,-122.2906957,139.69181018817426,27.576801,0.1,355.66135,1626728136999
Fix,GT,37.464907,-122.2907203,140.0658151369095,27.392569,0.1,355.15768,1626728137999
Fix,GT,37.4651519,-122.2907493,140.3868350788355,27.188047,0.1,353.9161,1626728138999
Fix,GT,37.4653942,-122.2907863,140.69087002956866,27.024984,0.1,352.09024,1626728139999
Fix,GT,37.4656352,-122.2908327,140.90198999953267,27.059645,0.1,350.421,1626728140999
Fix,GT,37.4658749,-122.2908857,141.2368599567413,26.970848,0.1,349.836,1626728141999
Fix,GT,37.466114,-122.2909379,141.52512295241468,26.845734,0.1,350.2702,1626728143000
Fix,GT,37.4663505,-122.290989,141.8591623790199,26.39703,0.1,350.0987,1626728144000
Fix,GT,37.4665808,-122.2910412,142.22613832609264,25.476326,0.099,349.29367,1626728145000
Fix,GT,37.4668011,-122.2910975,142.4540300262552,24.391783,0.1,347.6475,1626728146000
Fix,GT,37.4670109,-122.2911579,142.42090826846567,23.31434,0.1,346.56494,1626728147000
Fix,GT,37.4672091,-122.2912205,142.1308243971616,22.038055,0.1,345.31,1626728148000
Fix,GT,37.4673953,-122.291284,141.68266997121506,20.792683,0.1,344.33447,1626728149000
Fix,GT,37.4675702,-122.2913477,141.0748162928326,19.740086,0.1,343.45615,1626728150000
Fix,GT,37.4677361,-122.291412,140.53264279179274,18.786991,0.1,342.1447,1626728151000
Fix,GT,37.4678916,-122.2914794,139.81457609633915,17.71899,0.1,339.9892,1626728152000
Fix,GT,37.4680364,-122.2915479,138.99655426271448,16.584478,0.1,339.00235,1626728153000
Fix,GT,37.468171,-122.2916105,138.15956262059697,15.273274,0.1,340.10455,1626728154000
Fix,GT,37.4682977,-122.2916646,137.31758421860076,14.3341255,0.1,341.92477,1626728155000
Fix,GT,37.4684148,-122.2917097,136.5797117733825,12.709196,0.1,343.29047,1626728156000
Fix,GT,37.4685154,-122.2917466,136.1028179285247,10.582081,0.1,343.4929,1626728157000
Fix,GT,37.4685972,-122.2917791,135.8229240869605,8.386097,0.1,341.5345,1626728158000
Fix,GT,37.4686555,-122.2918095,135.71496862426773,5.605204,0.1,335.4671,1626728159000
Fix,GT,37.4686881,-122.2918327,135.65797611932734,2.7306604,0.099,330.3829,1626728160000
Fix,GT,37.4687011,-122.2918433,135.63499753676123,0.79322,0.099,328.41412,1626728161000
Fix,GT,37.4687026,-122.2918446,135.62299685882684,0.12365905,0.1,328.22437,1626728162000
Fix,GT,37.4687063,-122.2918477,135.6159916184796,0.92733103,0.1,327.75735,1626728163000
Fix,GT,37.4687192,-122.2918589,135.60500446490195,2.6149032,0.1,326.35376,1626728164000
Fix,GT,37.4687441,-122.2918825,135.6400285705249,4.2298903,0.1,322.65863,1626728165000
Fix,GT,37.4687745,-122.2919223,135.79608340024575,5.489062,0.1,311.64893,1626728166000
Fix,GT,37.4687955,-122.2919857,135.9421363943126,6.5380487,0.1,287.34317,1626728167000
Fix,GT,37.4687925,-122.2920663,136.06303004277683,7.6298594,0.1,261.703,1626728168000
Fix,GT,37.4687642,-122.2921516,136.05399408610398,8.754067,0.1,242.83005,1626728169000
Fix,GT,37.4687127,-122.2922387,136.0699992396496,10.380092,0.1,229.57681,1626728170000
Fix,GT,37.4686414,-122.2923266,136.04699852337038,11.68856,0.1,222.81361,1626728171000
Fix,GT,37.4685606,-122.2924203,135.99095631303732,12.741925,0.1,222.66876,1626728172000
Fix,GT,37.4684746,-122.292522,135.81787857105212,13.439548,0.1,223.66037,1626728173000
Fix,GT,37.4683878,-122.2926311,135.525803044091,13.751428,0.1,226.21326,1626728174000
Fix,GT,37.4683058,-122.292748,135.10678841397166,13.775507,0.1,230.03801,1626728175000
Fix,GT,37.4682264,-122.2928656,134.5917103235284,13.456476,0.1,228.31436,1626728176000
Fix,GT,37.4681435,-122.2929712,133.98270605410448,12.60694,0.1,224.06908,1626728177000
Fix,GT,37.4680663,-122.2930668,133.32571086634135,11.545223,0.1,225.44989,1626728178000
Fix,GT,37.4680034,-122.2931628,132.65261478055314,10.303422,0.1,234.17776,1626728179000
Fix,GT,37.4679646,-122.2932601,131.93854447733378,9.166493,0.1,248.98944,1626728180000
Fix,GT,37.4679601,-122.2933613,131.06075992985723,9.240849,0.1,275.42166,1626728181000
Fix,GT,37.4679944,-122.2934572,130.70089007575902,9.839076,0.1,301.13223,1626728182000
Fix,GT,37.468057,-122.2935502,130.6860794924889,11.846377,0.1,313.35388,1626728183000
Fix,GT,37.4681391,-122.2936479,130.7940820413404,13.141065,0.099,317.34198,1626728184000
Fix,GT,37.4682299,-122.2937509,130.89607231460417,14.051461,0.099,317.7278,1626728185000
Fix,GT,37.4683281,-122.2938614,131.24023817414047,15.205794,0.1,317.89752,1626728186000
Fix,GT,37.4684326,-122.2939783,131.7793235734254,15.857031,0.1,318.40503,1626728187000
Fix,GT,37.46854,-122.2940944,132.47936943343285,15.471746,0.1,319.85455,1626728188000
Fix,GT,37.4686477,-122.2941947,133.20339163056855,14.254514,0.1,326.30112,1626728189000
Fix,GT,37.4687568,-122.2942625,133.99741278031468,13.076932,0.1,339.0844,1626728190000
Fix,GT,37.4688687,-122.2942897,134.85544702453817,12.4714575,0.1,355.49744,1626728191000
Fix,GT,37.468979,-122.2942771,135.7194004626386,12.313858,0.1,10.950897,1626728192000
Fix,GT,37.4690832,-122.2942271,136.52643281917366,12.639467,0.1,26.710724,1626728193000
Fix,GT,37.4691752,-122.2941411,137.33240423625148,13.003214,0.1,42.514862,1626728194000
Fix,GT,37.4692477,-122.294024,138.13740702432068,13.2805,0.1,57.982727,1626728195000
Fix,GT,37.4692917,-122.2938864,138.94934605409952,13.126063,0.099,74.606415,1626728196000
Fix,GT,37.4693015,-122.2937391,139.7144023040696,13.236394,0.1,91.780975,1626728197000
Fix,GT,37.4692759,-122.2935927,140.47834759227698,13.463525,0.1,109.023224,1626728198000
Fix,GT,37.4692161,-122.293459,141.15431111564345,13.926182,0.1,125.10742,1626728199000
Fix,GT,37.4691297,-122.2933379,141.75325984998884,14.966293,0.1,134.88464,1626728200000
Fix,GT,37.4690267,-122.2932185,142.28623820575189,16.19537,0.1,138.13971,1626728201000
Fix,GT,37.4689111,-122.2930947,142.74019683599474,17.587856,0.1,140.21872,1626728202000
Fix,GT,37.468782,-122.2929659,143.12709161882012,19.069422,0.1,142.29181,1626728203000
Fix,GT,37.4686388,-122.2928305,143.16395678689702,20.76641,0.099,143.6539,1626728204000
Fix,GT,37.4684818,-122.2926926,143.02792258185755,21.753656,0.1,146.107,1626728205000
Fix,GT,37.4683134,-122.292559,142.85989962374794,22.442026,0.1,148.92969,1626728206000
Fix,GT,37.4681352,-122.2924315,142.64390762256784,23.107695,0.1,151.25803,1626728207000
Fix,GT,37.4679467,-122.2923084,142.4098566516023,24.100958,0.1,153.31396,1626728208000
Fix,GT,37.4677467,-122.2921877,142.23494312194737,25.172659,0.1,155.01562,1626728209000
Fix,GT,37.4675353,-122.2920693,142.01088580159282,26.176043,0.1,156.71796,1626728210000
Fix,GT,37.4673145,-122.2919555,141.71078929946947,26.848698,0.1,158.4237,1626728211000
Fix,GT,37.4670852,-122.2918467,141.4449023687281,27.572798,0.1,159.88794,1626728212000
Fix,GT,37.466848,-122.2917419,141.2148500651121,28.228094,0.1,160.9693,1626728213000
Fix,GT,37.4666052,-122.2916401,140.92591332837472,28.48764,0.1,161.92468,1626728214000
Fix,GT,37.4663613,-122.2915446,140.6518428090587,28.221046,0.1,163.21155,1626728215000
Fix,GT,37.4661183,-122.2914565,140.35387390151993,27.944933,0.1,164.52057,1626728216000
Fix,GT,37.4658758,-122.2913781,140.07193367210402,27.662914,0.099,166.34991,1626728217000
Fix,GT,37.4656339,-122.2913096,139.84085195360333,27.441336,0.1,168.02686,1626728218000
Fix,GT,37.4653912,-122.2912506,139.58280667069184,27.504093,0.1,169.74585,1626728219000
Fix,GT,37.4651454,-122.2911991,139.24578032395758,27.870827,0.1,171.12195,1626728220000
Fix,GT,37.4648948,-122.2911547,138.94886027365553,28.314745,0.1,172.6427,1626728221000
Fix,GT,37.4646394,-122.2911181,138.61679828542657,28.780966,0.1,174.17517,1626728222000
Fix,GT,37.464379,-122.2910895,138.24081610288474,29.238762,0.1,175.56677,1626728223000
Fix,GT,37.4641142,-122.2910682,137.82879813043027,29.657299,0.1,176.85364,1626728224000
Fix,GT,37.4638457,-122.2910538,137.46285627673146,29.974775,0.1,177.94269,1626728225000
Fix,GT,37.4635756,-122.2910437,137.0687782628899,29.924082,0.1,178.28882,1626728226000
Fix,GT,37.463307,-122.2910341,136.5657032589633,29.734129,0.1,178.23792,1626728227000
Fix,GT,37.4630395,-122.2910238,136.02376407772675,29.67532,0.1,178.14429,1626728228000
Fix,GT,37.4627725,-122.2910135,135.45071359429508,29.633331,0.1,178.11945,1626728229000
Fix,GT,37.4625059,-122.2910031,134.9748359824689,29.555075,0.099,178.1272,1626728230000
Fix,GT,37.4622403,-122.2909922,134.6618766026567,29.429224,0.1,178.11633,1626728231000
Fix,GT,37.461976,-122.2909815,134.40789854429477,29.286058,0.1,178.0664,1626728232000
Fix,GT,37.4617129,-122.2909683,134.12280777508764,29.157726,0.1,177.13806,1626728233000
Fix,GT,37.461451,-122.2909466,133.6617396942638,29.094889,0.1,175.21777,1626728234000
Fix,GT,37.4611903,-122.2909133,133.07869337207453,29.076542,0.1,173.14948,1626728235000
Fix,GT,37.4609304,-122.2908711,132.47772419124053,29.074604,0.1,172.14539,1626728236000
Fix,GT,37.4606714,-122.2908225,131.8867390664769,29.041079,0.1,170.61761,1626728237000
Fix,GT,37.4604143,-122.2907632,131.30274059377518,28.99809,0.1,168.42694,1626728238000
Fix,GT,37.4601595,-122.2906923,130.77876714601183,28.921446,0.1,166.61963,1626728239000
Fix,GT,37.4599075,-122.2906118,130.15272871789756,28.788713,0.1,164.70715,1626728240000
Fix,GT,37.4596587,-122.2905203,129.5717617290849,28.767075,0.1,162.63745,1626728241000
Fix,GT,37.4594125,-122.290419,128.9937388889976,28.700138,0.1,161.02124,1626728242000
Fix,GT,37.4591693,-122.2903095,128.4807391320518,28.67205,0.1,159.26434,1626728243000
Fix,GT,37.4589291,-122.2901899,127.9277221580185,28.693855,0.1,157.44366,1626728244000
Fix,GT,37.4586917,-122.2900615,127.35571143840532,28.700905,0.1,155.88348,1626728245000
Fix,GT,37.458457,-122.2899248,126.73468608541648,28.740208,0.1,154.1399,1626728246000
Fix,GT,37.4582256,-122.2897784,126.16070217697136,28.772703,0.1,152.30188,1626728247000
Fix,GT,37.4579979,-122.2896223,125.58274255198891,28.803501,0.1,150.30878,1626728248000
Fix,GT,37.4577741,-122.2894568,125.03773793581873,28.895773,0.1,148.7706,1626728249000
Fix,GT,37.4575521,-122.2892832,124.56078068540246,29.170702,0.1,147.25043,1626728250000
Fix,GT,37.4573322,-122.2891001,124.13885857241787,29.407774,0.1,145.45862,1626728251000
Fix,GT,37.4571155,-122.2889067,123.90586242876576,29.593487,0.1,143.5617,1626728252000
Fix,GT,37.4569031,-122.2887031,123.70589297585936,29.745256,0.1,141.62677,1626728253000
Fix,GT,37.456695,-122.2884901,123.60996470553197,29.857021,0.099,139.79102,1626728254000
Fix,GT,37.456492,-122.2882679,123.61205706833304,29.941975,0.1,137.90497,1626728255000
Fix,GT,37.4562949,-122.2880364,123.7960814754418,29.97366,0.1,135.75684,1626728256000
Fix,GT,37.4561046,-122.287796,124.06318830259704,29.961338,0.1,133.87149,1626728257000
Fix,GT,37.4559205,-122.2875485,124.43922471186332,29.94354,0.1,132.11469,1626728258000
Fix,GT,37.4557422,-122.2872946,124.87720546565532,29.911917,0.1,130.61624,1626728259000
Fix,GT,37.4555687,-122.287036,125.20610868980737,29.913315,0.1,129.64969,1626728260000
Fix,GT,37.4553967,-122.2867755,125.4781559923468,29.93861,0.1,129.48383,1626728261000
Fix,GT,37.4552251,-122.2865145,125.88428203215824,29.916714,0.1,129.42502,1626728262000
Fix,GT,37.4550531,-122.2862535,126.45530865141193,30.036781,0.1,129.45493,1626728263000
Fix,GT,37.4548802,-122.2859915,127.15732195463404,30.16785,0.1,129.63184,1626728264000
Fix,GT,37.4547054,-122.2857284,127.805325621638,30.439108,0.099,129.69275,1626728265000
Fix,GT,37.4545297,-122.2854626,128.4593078491129,30.594175,0.1,129.36243,1626728266000
Fix,GT,37.4543546,-122.2851951,129.1442763616797,30.654886,0.1,129.23462,1626728267000
Fix,GT,37.4541792,-122.2849271,129.84328354018552,30.736769,0.1,129.33258,1626728268000
Fix,GT,37.4540039,-122.2846596,130.48330196234863,30.456173,0.1,129.4585,1626728269000
Fix,GT,37.4538292,-122.2843953,131.12533455432114,30.382143,0.1,129.49072,1626728270000
Fix,GT,37.4536546,-122.2841298,131.8033271830627,30.528822,0.1,129.39368,1626728271000
Fix,GT,37.4534787,-122.2838632,132.4973391053118,30.705544,0.1,129.5409,1626728272000
Fix,GT,37.4533016,-122.2835955,133.19928038456572,30.893414,0.1,129.59387,1626728273000
Fix,GT,37.4531238,-122.2833255,133.84730540310966,31.076878,0.099,129.37909,1626728274000
Fix,GT,37.4529454,-122.2830533,134.43627565784846,31.278389,0.1,129.307,1626728275000
Fix,GT,37.4527663,-122.2827805,134.99724412740022,31.121563,0.099,129.45007,1626728276000
Fix,GT,37.4525885,-122.2825104,135.49222760107972,30.919338,0.1,129.38431,1626728277000
Fix,GT,37.4524116,-122.282241,135.96020705490747,30.876545,0.1,129.29797,1626728278000
Fix,GT,37.452235,-122.2819709,136.33714180027508,30.92468,0.1,129.1911,1626728279000
Fix,GT,37.4520584,-122.2817002,136.68614119899135,30.97883,0.1,129.19708,1626728280000
Fix,GT,37.4518817,-122.2814298,136.93810482883453,30.832563,0.1,129.39453,1626728281000
Fix,GT,37.4517046,-122.2811616,137.15310632992254,30.83956,0.1,129.61304,1626728282000
Fix,GT,37.4515266,-122.280893,137.32906041333266,30.98738,0.1,129.58365,1626728283000
Fix,GT,37.4513482,-122.2806225,137.44205017894507,31.126465,0.1,129.46771,1626728284000
Fix,GT,37.4511694,-122.2803503,137.50400770259088,31.289368,0.1,129.17593,1626728285000
Fix,GT,37.4509911,-122.2800752,137.503031231564,31.4529,0.1,128.94754,1626728286000
Fix,GT,37.4508119,-122.2797984,137.41195377503615,31.6633,0.099,129.01636,1626728287000
Fix,GT,37.4506308,-122.2795202,137.29693877831846,31.896765,0.1,129.27057,1626728288000
Fix,GT,37.4504471,-122.2792413,137.07890047096276,32.133854,0.1,129.6181,1626728289000
Fix,GT,37.4502618,-122.2789605,136.85085196270003,32.299957,0.1,129.44809,1626728290000
Fix,GT,37.450077,-122.2786801,136.51683565876633,32.049076,0.1,129.50952,1626728291000
Fix,GT,37.4498943,-122.2784021,136.08078914281865,31.716993,0.1,129.34174,1626728292000
Fix,GT,37.4497138,-122.2781269,135.67280935134926,31.378447,0.1,129.35474,1626728293000
Fix,GT,37.4495349,-122.2778542,135.1547271774672,31.14498,0.1,129.45087,1626728294000
Fix,GT,37.4493564,-122.2775842,134.64672389600753,30.934916,0.1,129.6842,1626728295000
Fix,GT,37.449178,-122.2773164,134.01869479975105,30.866177,0.1,129.93195,1626728296000
Fix,GT,37.4489988,-122.2770494,133.33365932969144,30.913137,0.1,130.11444,1626728297000
Fix,GT,37.4488185,-122.2767827,132.5616273494754,30.980795,0.1,130.39523,1626728298000
Fix,GT,37.4486359,-122.276517,131.70657134385965,31.076197,0.1,130.90634,1626728299000
Fix,GT,37.4484515,-122.2762521,130.80556984360098,31.148518,0.1,131.16571,1626728300000
Fix,GT,37.4482661,-122.2759876,129.926567921184,31.184225,0.1,131.30441,1626728301000
Fix,GT,37.4480803,-122.2757232,129.03658385857196,31.198444,0.1,131.39264,1626728302000
Fix,GT,37.447894,-122.275459,128.12853878344595,31.21621,0.1,131.354,1626728303000
Fix,GT,37.4477085,-122.275194,127.23353745831176,31.17405,0.1,131.07257,1626728304000
Fix,GT,37.447524,-122.2749285,126.32757122217956,31.166206,0.1,130.89856,1626728305000
Fix,GT,37.4473395,-122.2746628,125.43558227409096,31.212698,0.1,131.08371,1626728306000
Fix,GT,37.4471538,-122.274397,124.5375633927551,31.336187,0.1,131.19785,1626728307000
Fix,GT,37.4469666,-122.2741302,123.6776043620538,31.586,0.1,131.28125,1626728308000
Fix,GT,37.4467775,-122.2738611,122.91465363388882,31.895084,0.1,131.33783,1626728309000
Fix,GT,37.4465865,-122.2735894,122.24173027987686,32.219467,0.1,131.26025,1626728310000
Fix,GT,37.446394,-122.2733144,121.70882947831694,32.464046,0.1,131.29916,1626728311000
Fix,GT,37.4462008,-122.2730403,121.40487505436968,32.32088,0.1,131.5364,1626728312000
Fix,GT,37.4460077,-122.272766,121.158908620961,32.43509,0.1,131.16028,1626728313000
Fix,GT,37.4458168,-122.2724875,121.0068896708563,32.585125,0.1,130.14801,1626728314000
Fix,GT,37.44563,-122.2722036,120.8849530211906,32.450047,0.1,128.63947,1626728315000
Fix,GT,37.4454516,-122.2719151,120.81896987515316,32.174324,0.1,126.77457,1626728316000
Fix,GT,37.4452816,-122.2716223,120.82800813009683,31.929245,0.1,125.17734,1626728317000
Fix,GT,37.4451198,-122.2713265,120.9150619146973,31.535686,0.1,123.49698,1626728318000
Fix,GT,37.4449669,-122.2710278,121.09211914074422,31.303833,0.1,121.70233,1626728319000
Fix,GT,37.4448224,-122.2707253,121.41013475642352,31.105816,0.1,120.05185,1626728320000
Fix,GT,37.4446858,-122.2704197,121.71712644530832,30.906696,0.1,118.404785,1626728321000
Fix,GT,37.4445569,-122.2701113,122.08120038429507,30.688179,0.1,116.87073,1626728322000
Fix,GT,37.4444355,-122.2698011,122.45622900328412,30.481462,0.1,115.34433,1626728323000
Fix,GT,37.444322,-122.2694884,122.746205258857,30.312263,0.1,113.496735,1626728324000
Fix,GT,37.4442166,-122.2691733,123.06419580124924,30.148212,0.1,111.990234,1626728325000
Fix,GT,37.4441186,-122.2688568,123.49313403338893,29.927605,0.1,110.32483,1626728326000
Fix,GT,37.4440283,-122.268539,123.82115313155808,29.785027,0.1,108.738495,1626728327000
Fix,GT,37.443946,-122.2682196,124.16816044639704,29.633135,0.1,107.090515,1626728328000
Fix,GT,37.4438705,-122.2678992,124.51014957151844,29.489342,0.1,105.83099,1626728329000
Fix,GT,37.4438006,-122.2675781,124.85217942044976,29.428337,0.1,104.46829,1626728330000
Fix,GT,37.4437381,-122.2672549,125.20615445239795,29.436012,0.1,102.77527,1626728331000
Fix,GT,37.4436833,-122.2669293,125.53915451805852,29.41767,0.1,101.013275,1626728332000
Fix,GT,37.4436364,-122.2666022,125.86915933092824,29.411312,0.1,99.31525,1626728333000
Fix,GT,37.443597,-122.2662735,126.17213117422722,29.422115,0.1,97.72284,1626728334000
Fix,GT,37.4435647,-122.2659434,126.4611382168075,29.439304,0.1,96.21097,1626728335000
Fix,GT,37.4435389,-122.265612,126.69007066374644,29.471886,0.1,94.852264,1626728336000
Fix,GT,37.4435199,-122.2652798,126.86806596059444,29.471737,0.1,93.29663,1626728337000
Fix,GT,37.4435079,-122.2649469,127.01305877609552,29.507097,0.1,91.71912,1626728338000
Fix,GT,37.4435036,-122.2646133,127.09600834844494,29.561323,0.1,90.106384,1626728339000
Fix,GT,37.4435065,-122.2642786,127.09791118354164,29.653309,0.1,88.51709,1626728340000
Fix,GT,37.4435165,-122.2639432,127.051106724774,29.735954,0.1,87.19263,1626728341000
